"subject" "radius" "number" "durationTest" "sample" "tf" "psesample"
"433" "AB" 2 1 112 1 2.52244669306345 1.16982279049817
"434" "AB" 2 1 112 1 3.11800449011332 1.09081279287146
"435" "AB" 2 1 112 2 0.316797914224418 0.882262738006361
"436" "AB" 2 1 112 2 0.397887357729738 0.936144040635037
"437" "AB" 2 1 112 2 0.50213384545493 1.005412447351
"438" "AB" 2 1 112 2 0.630611673265862 1.04987267688138
"439" "AB" 2 1 112 2 0.633595828448835 1.05090535486676
"440" "AB" 2 1 112 2 0.795774715459477 1.10702796111199
"441" "AB" 2 1 112 2 0.99945325388133 1.1318431572094
"442" "AB" 2 1 112 2 1.00426769090986 1.13242972464987
"443" "AB" 2 1 112 2 1.26122334653172 1.16373594391087
"444" "AB" 2 1 112 2 1.55900224505666 1.19859085037489
"445" "AB" 2 1 112 2 1.59154943091895 1.2024004860627
"446" "AB" 2 1 112 2 1.99890650776266 1.25008147649276
"447" "AB" 2 1 112 2 2.52244669306345 1.17862534655154
"448" "AB" 2 1 112 2 3.11800449011332 1.09733979001102
"449" "AB" 2 1 112 3 0.316797914224418 0.847385614056652
"450" "AB" 2 1 112 3 0.397887357729738 0.884996116283187
"451" "AB" 2 1 112 3 0.50213384545493 0.93334720354203
"452" "AB" 2 1 112 3 0.630611673265862 0.990074727018784
"453" "AB" 2 1 112 3 0.633595828448835 0.991392337505237
"454" "AB" 2 1 112 3 0.795774715459477 1.063000075409
"455" "AB" 2 1 112 3 0.99945325388133 1.09923291807547
"456" "AB" 2 1 112 3 1.00426769090986 1.10008936932819
"457" "AB" 2 1 112 3 1.26122334653172 1.14579980065073
"458" "AB" 2 1 112 3 1.55900224505666 1.18961894181827
"459" "AB" 2 1 112 3 1.59154943091895 1.19440836692183
"460" "AB" 2 1 112 3 1.99890650776266 1.25435229627421
"461" "AB" 2 1 112 3 2.52244669306345 1.18785430988653
"462" "AB" 2 1 112 3 3.11800449011332 1.11220893367048
"463" "AB" 2 1 112 4 0.316797914224418 0.828216092078
"464" "AB" 2 1 112 4 0.397887357729738 0.919945860914071
"465" "AB" 2 1 112 4 0.50213384545493 1.03787127521756
"466" "AB" 2 1 112 4 0.630611673265862 1.0563042531194
"467" "AB" 2 1 112 4 0.633595828448835 1.05673239599417
"468" "AB" 2 1 112 4 0.795774715459477 1.08000053409509
"469" "AB" 2 1 112 4 0.99945325388133 1.10625522578154
"470" "AB" 2 1 112 4 1.00426769090986 1.10687581919707
"471" "AB" 2 1 112 4 1.26122334653172 1.13999806942389
"472" "AB" 2 1 112 4 1.55900224505666 1.16920533699829
"473" "AB" 2 1 112 4 1.59154943091895 1.17239768666102
"474" "AB" 2 1 112 4 1.99890650776266 1.21235279160846
"475" "AB" 2 1 112 4 2.52244669306345 1.16576447713631
"476" "AB" 2 1 112 4 3.11800449011332 1.11276752539448
"477" "AB" 2 1 112 5 0.316797914224418 0.900183388740777
"478" "AB" 2 1 112 5 0.397887357729738 0.935113585467621
"479" "AB" 2 1 112 5 0.50213384545493 0.980018941416753
"480" "AB" 2 1 112 5 0.630611673265862 1.02338172051782
"481" "AB" 2 1 112 5 0.633595828448835 1.0243889080163
"482" "AB" 2 1 112 5 0.795774715459477 1.07912619126683
"483" "AB" 2 1 112 5 0.99945325388133 1.09709894681707
"484" "AB" 2 1 112 5 1.00426769090986 1.09752377655365
"485" "AB" 2 1 112 5 1.26122334653172 1.12019774712279
"486" "AB" 2 1 112 5 1.55900224505666 1.17879386449342
"487" "AB" 2 1 112 5 1.59154943091895 1.18519841072661
"488" "AB" 2 1 112 5 1.99890650776266 1.26535702238354
"489" "AB" 2 1 112 5 2.52244669306345 1.20206394301098
"490" "AB" 2 1 112 5 3.11800449011332 1.13006433729215
"491" "AB" 2 1 112 6 0.316797914224418 0.920974504746863
"492" "AB" 2 1 112 6 0.397887357729738 0.947759379712189
"493" "AB" 2 1 112 6 0.50213384545493 0.982193321031697
"494" "AB" 2 1 112 6 0.630611673265862 1.03670962536463
"495" "AB" 2 1 112 6 0.633595828448835 1.03797587585238
"496" "AB" 2 1 112 6 0.795774715459477 1.10679236902706
"497" "AB" 2 1 112 6 0.99945325388133 1.17184580531705
"498" "AB" 2 1 112 6 1.00426769090986 1.17338350131062
"499" "AB" 2 1 112 6 1.26122334653172 1.25545325938071
"500" "AB" 2 1 112 6 1.55900224505666 1.22982082643261
"501" "AB" 2 1 112 6 1.59154943091895 1.22701920562134
"502" "AB" 2 1 112 6 1.99890650776266 1.19195442094435
"503" "AB" 2 1 112 6 2.52244669306345 1.12520916334037
"504" "AB" 2 1 112 6 3.11800449011332 1.04928250155163
"505" "AB" 2 1 112 7 0.316797914224418 0.837288932882377
"506" "AB" 2 1 112 7 0.397887357729738 0.896855614728378
"507" "AB" 2 1 112 7 0.50213384545493 0.973432997670736
"508" "AB" 2 1 112 7 0.630611673265862 1.02288046608458
"509" "AB" 2 1 112 7 0.633595828448835 1.02402898269376
"510" "AB" 2 1 112 7 0.795774715459477 1.08644703201394
"511" "AB" 2 1 112 7 0.99945325388133 1.12416555980847
"512" "AB" 2 1 112 7 1.00426769090986 1.12505712883819
"513" "AB" 2 1 112 7 1.26122334653172 1.17264186267234
"514" "AB" 2 1 112 7 1.55900224505666 1.19141585586378
"515" "AB" 2 1 112 7 1.59154943091895 1.19346785030935
"516" "AB" 2 1 112 7 1.99890650776266 1.21915039203757
"517" "AB" 2 1 112 7 2.52244669306345 1.15589827519598
"518" "AB" 2 1 112 7 3.11800449011332 1.0839452667688
"519" "AB" 2 1 112 8 0.316797914224418 0.854331847343937
"520" "AB" 2 1 112 8 0.397887357729738 0.899853782366547
"521" "AB" 2 1 112 8 0.50213384545493 0.95837560266058
"522" "AB" 2 1 112 8 0.630611673265862 1.01831075787085
"523" "AB" 2 1 112 8 0.633595828448835 1.01970287203646
"524" "AB" 2 1 112 8 0.795774715459477 1.09535963655707
"525" "AB" 2 1 112 8 0.99945325388133 1.11669291346414
"526" "AB" 2 1 112 8 1.00426769090986 1.11719717728632
"527" "AB" 2 1 112 8 1.26122334653172 1.14411069599425
"528" "AB" 2 1 112 8 1.55900224505666 1.18515935122986
"529" "AB" 2 1 112 8 1.59154943091895 1.18964596266528
"530" "AB" 2 1 112 8 1.99890650776266 1.24579990872383
"531" "AB" 2 1 112 8 2.52244669306345 1.17879148665282
"532" "AB" 2 1 112 8 3.11800449011332 1.10256545978256
"533" "AB" 2 1 112 9 0.316797914224418 0.933629521035535
"534" "AB" 2 1 112 9 0.397887357729738 0.964864905980317
"535" "AB" 2 1 112 9 0.50213384545493 1.0050203076267
"536" "AB" 2 1 112 9 0.630611673265862 1.04709920750122
"537" "AB" 2 1 112 9 0.633595828448835 1.04807657433014
"538" "AB" 2 1 112 9 0.795774715459477 1.10119320359261
"539" "AB" 2 1 112 9 0.99945325388133 1.10821598725924
"540" "AB" 2 1 112 9 1.00426769090986 1.10838198781084
"541" "AB" 2 1 112 9 1.26122334653172 1.1172417527882
"542" "AB" 2 1 112 9 1.55900224505666 1.15404699875201
"543" "AB" 2 1 112 9 1.59154943091895 1.15806980623442
"544" "AB" 2 1 112 9 1.99890650776266 1.20841883191286
"545" "AB" 2 1 112 9 2.52244669306345 1.15879122583741
"546" "AB" 2 1 112 9 3.11800449011332 1.10233690088398
"547" "AB" 2 1 112 10 0.316797914224418 0.839826951710717
"548" "AB" 2 1 112 10 0.397887357729738 0.907313207327353
"549" "AB" 2 1 112 10 0.50213384545493 0.994071789130881
"550" "AB" 2 1 112 10 0.630611673265862 1.04846841571796
"551" "AB" 2 1 112 10 0.633595828448835 1.04973188645009
"552" "AB" 2 1 112 10 0.795774715459477 1.11839730917197
"553" "AB" 2 1 112 10 0.99945325388133 1.13505959671353
"554" "AB" 2 1 112 10 1.00426769090986 1.13545345035536
"555" "AB" 2 1 112 10 1.26122334653172 1.15647416786725
"556" "AB" 2 1 112 10 1.55900224505666 1.21560409878824
"557" "AB" 2 1 112 10 1.59154943091895 1.22206699075688
"558" "AB" 2 1 112 10 1.99890650776266 1.30295585136205
"559" "AB" 2 1 112 10 2.52244669306345 1.222106343426
"560" "AB" 2 1 112 10 3.11800449011332 1.13013526615082
"561" "AB" 2 1 112 11 0.316797914224418 0.817035528397907
"562" "AB" 2 1 112 11 0.397887357729738 0.909645905800815
"563" "AB" 2 1 112 11 0.50213384545493 1.02870340766324
"564" "AB" 2 1 112 11 0.630611673265862 1.02199058697657
"565" "AB" 2 1 112 11 0.633595828448835 1.02183466825514
"566" "AB" 2 1 112 11 0.795774715459477 1.01336100547444
"567" "AB" 2 1 112 11 0.99945325388133 1.07568536315739
"568" "AB" 2 1 112 11 1.00426769090986 1.07715855074865
"569" "AB" 2 1 112 11 1.26122334653172 1.15578537276789
"570" "AB" 2 1 112 11 1.55900224505666 1.18846440627505
"571" "AB" 2 1 112 11 1.59154943091895 1.19203621939756
"572" "AB" 2 1 112 11 1.99890650776266 1.23674064818515
"573" "AB" 2 1 112 11 2.52244669306345 1.16334121044687
"574" "AB" 2 1 112 11 3.11800449011332 1.07984502682727
"575" "AB" 2 1 112 12 0.316797914224418 0.865829615007746
"576" "AB" 2 1 112 12 0.397887357729738 0.916147444707634
"577" "AB" 2 1 112 12 0.50213384545493 0.980834742947922
"578" "AB" 2 1 112 12 0.630611673265862 1.0260737818717
"579" "AB" 2 1 112 12 0.633595828448835 1.02712454926696
"580" "AB" 2 1 112 12 0.795774715459477 1.08423025464117
"581" "AB" 2 1 112 12 0.99945325388133 1.11097757940841
"582" "AB" 2 1 112 12 1.00426769090986 1.1116098174035
"583" "AB" 2 1 112 12 1.26122334653172 1.14535356097585
"584" "AB" 2 1 112 12 1.55900224505666 1.19705714134334
"585" "AB" 2 1 112 12 1.59154943091895 1.20270833438725
"586" "AB" 2 1 112 12 1.99890650776266 1.27343805857249
"587" "AB" 2 1 112 12 2.52244669306345 1.19702450267988
"588" "AB" 2 1 112 12 3.11800449011332 1.11009958212961
"589" "AB" 2 1 112 13 0.316797914224418 0.8771750865228
"590" "AB" 2 1 112 13 0.397887357729738 0.898332539100978
"591" "AB" 2 1 112 13 0.50213384545493 0.925532011993436
"592" "AB" 2 1 112 13 0.630611673265862 1.01050644618553
"593" "AB" 2 1 112 13 0.633595828448835 1.01248014781588
"594" "AB" 2 1 112 13 0.795774715459477 1.11974425242008
"595" "AB" 2 1 112 13 0.99945325388133 1.14009706506218
"596" "AB" 2 1 112 13 1.00426769090986 1.14057815322973
"597" "AB" 2 1 112 13 1.26122334653172 1.16625474319704
"598" "AB" 2 1 112 13 1.55900224505666 1.17758508316653
"599" "AB" 2 1 112 13 1.59154943091895 1.17882348750846
"600" "AB" 2 1 112 13 1.99890650776266 1.19432322302525
"601" "AB" 2 1 112 13 2.52244669306345 1.14382258247974
"602" "AB" 2 1 112 13 3.11800449011332 1.0863751293953
"603" "AB" 2 1 112 14 0.316797914224418 0.845456841996299
"604" "AB" 2 1 112 14 0.397887357729738 0.908043273682792
"605" "AB" 2 1 112 14 0.50213384545493 0.988502768785155
"606" "AB" 2 1 112 14 0.630611673265862 1.04892109778273
"607" "AB" 2 1 112 14 0.633595828448835 1.05032443462845
"608" "AB" 2 1 112 14 0.795774715459477 1.12659111440365
"609" "AB" 2 1 112 14 0.99945325388133 1.12580141248637
"610" "AB" 2 1 112 14 1.00426769090986 1.12578274596322
"611" "AB" 2 1 112 14 1.26122334653172 1.12478647814103
"612" "AB" 2 1 112 14 1.55900224505666 1.1720007596101
"613" "AB" 2 1 112 14 1.59154943091895 1.17716127300424
"614" "AB" 2 1 112 14 1.99890650776266 1.24174970347997
"615" "AB" 2 1 112 14 2.52244669306345 1.18124372243788
"616" "AB" 2 1 112 14 3.11800449011332 1.11241460522872
"617" "AB" 2 1 112 15 0.316797914224418 0.846548543686137
"618" "AB" 2 1 112 15 0.397887357729738 0.899170149291511
"619" "AB" 2 1 112 15 0.50213384545493 0.966819122150236
"620" "AB" 2 1 112 15 0.630611673265862 0.99499253275288
"621" "AB" 2 1 112 15 0.633595828448835 0.995646916709275
"622" "AB" 2 1 112 15 0.795774715459477 1.03121050345947
"623" "AB" 2 1 112 15 0.99945325388133 1.08694470049798
"624" "AB" 2 1 112 15 1.00426769090986 1.08826211363368
"625" "AB" 2 1 112 15 1.26122334653172 1.15857495685984
"626" "AB" 2 1 112 15 1.55900224505666 1.17566167229261
"627" "AB" 2 1 112 15 1.59154943091895 1.17752924754969
"628" "AB" 2 1 112 15 1.99890650776266 1.20090361855459
"629" "AB" 2 1 112 15 2.52244669306345 1.14000798940055
"630" "AB" 2 1 112 15 3.11800449011332 1.07073562451397
"631" "AB" 2 1 112 16 0.316797914224418 0.923947091738913
"632" "AB" 2 1 112 16 0.397887357729738 0.944590595967645
"633" "AB" 2 1 112 16 0.50213384545493 0.9711293501773
"634" "AB" 2 1 112 16 0.630611673265862 1.03988575499295
"635" "AB" 2 1 112 16 0.633595828448835 1.04148276036959
"636" "AB" 2 1 112 16 0.795774715459477 1.12827467923877
"637" "AB" 2 1 112 16 0.99945325388133 1.1396885652925
"638" "AB" 2 1 112 16 1.00426769090986 1.13995836021582
"639" "AB" 2 1 112 16 1.26122334653172 1.15435782810701
"640" "AB" 2 1 112 16 1.55900224505666 1.23040670262134
"641" "AB" 2 1 112 16 1.59154943091895 1.23871883241192
"642" "AB" 2 1 112 16 1.99890650776266 1.3427525546564
"643" "AB" 2 1 112 16 2.52244669306345 1.24405342427966
"644" "AB" 2 1 112 16 3.11800449011332 1.13177735014385
"645" "AB" 2 1 112 17 0.316797914224418 0.898043750959062
"646" "AB" 2 1 112 17 0.397887357729738 0.943849968815205
"647" "AB" 2 1 112 17 0.50213384545493 1.0027372557549
"648" "AB" 2 1 112 17 0.630611673265862 1.0408476562544
"649" "AB" 2 1 112 17 0.633595828448835 1.04173284672745
"650" "AB" 2 1 112 17 0.795774715459477 1.08983999830254
"651" "AB" 2 1 112 17 0.99945325388133 1.11681781677675
"652" "AB" 2 1 112 17 1.00426769090986 1.11745550305051
"653" "AB" 2 1 112 17 1.26122334653172 1.15149003161203
"654" "AB" 2 1 112 17 1.55900224505666 1.18533750188263
"655" "AB" 2 1 112 17 1.59154943091895 1.18903702495603
"656" "AB" 2 1 112 17 1.99890650776266 1.23533985775004
"657" "AB" 2 1 112 17 2.52244669306345 1.17411872279893
"658" "AB" 2 1 112 17 3.11800449011332 1.10447607589604
"659" "AB" 2 1 112 18 0.316797914224418 0.904347530723535
"660" "AB" 2 1 112 18 0.397887357729738 0.9481841303515
"661" "AB" 2 1 112 18 0.50213384545493 1.00453932712543
"662" "AB" 2 1 112 18 0.630611673265862 1.05385995516807
"663" "AB" 2 1 112 18 0.633595828448835 1.05500552565528
"664" "AB" 2 1 112 18 0.795774715459477 1.1172634630668
"665" "AB" 2 1 112 18 0.99945325388133 1.14823419116462
"666" "AB" 2 1 112 18 1.00426769090986 1.14896625955685
"667" "AB" 2 1 112 18 1.26122334653172 1.18803814118523
"668" "AB" 2 1 112 18 1.55900224505666 1.2109850786788
"669" "AB" 2 1 112 18 1.59154943091895 1.21349317526749
"670" "AB" 2 1 112 18 1.99890650776266 1.24488424235183
"671" "AB" 2 1 112 18 2.52244669306345 1.1633427984676
"672" "AB" 2 1 112 18 3.11800449011332 1.07058460329667
"673" "AB" 2 1 112 19 0.316797914224418 0.842353678658194
"674" "AB" 2 1 112 19 0.397887357729738 0.890898352355627
"675" "AB" 2 1 112 19 0.50213384545493 0.953306127177646
"676" "AB" 2 1 112 19 0.630611673265862 1.01357985011501
"677" "AB" 2 1 112 19 0.633595828448835 1.01497982819501
"678" "AB" 2 1 112 19 0.795774715459477 1.09106397024911
"679" "AB" 2 1 112 19 0.99945325388133 1.1254976868082
"680" "AB" 2 1 112 19 1.00426769090986 1.12631161134496
"681" "AB" 2 1 112 19 1.26122334653172 1.16975231100087
"682" "AB" 2 1 112 19 1.55900224505666 1.2039015344129
"683" "AB" 2 1 112 19 1.59154943091895 1.20763403905628
"684" "AB" 2 1 112 19 1.99890650776266 1.25434966563195
"685" "AB" 2 1 112 19 2.52244669306345 1.19192243137451
"686" "AB" 2 1 112 19 3.11800449011332 1.12090777547199
"687" "AB" 2 1 112 20 0.316797914224418 0.915211537309922
"688" "AB" 2 1 112 20 0.397887357729738 0.927417383698342
"689" "AB" 2 1 112 20 0.50213384545493 0.943108903589245
"690" "AB" 2 1 112 20 0.630611673265862 0.998169296049968
"691" "AB" 2 1 112 20 0.633595828448835 0.999448184075535
"692" "AB" 2 1 112 20 0.795774715459477 1.06895148530499
"693" "AB" 2 1 112 20 0.99945325388133 1.11043845481789
"694" "AB" 2 1 112 20 1.00426769090986 1.11141910012187
"695" "AB" 2 1 112 20 1.26122334653172 1.16375800403168
"696" "AB" 2 1 112 20 1.55900224505666 1.17991305977068
"697" "AB" 2 1 112 20 1.59154943091895 1.18167880477262
"698" "AB" 2 1 112 20 1.99890650776266 1.20377867925898
"699" "AB" 2 1 112 20 2.52244669306345 1.16177572013492
"700" "AB" 2 1 112 20 3.11800449011332 1.11399488017681
"701" "AB" 2 1 112 21 0.316797914224418 0.882563081610628
"702" "AB" 2 1 112 21 0.397887357729738 0.895420571990579
"703" "AB" 2 1 112 21 0.50213384545493 0.911949828514363
"704" "AB" 2 1 112 21 0.630611673265862 0.979390758399446
"705" "AB" 2 1 112 21 0.633595828448835 0.980957209232949
"706" "AB" 2 1 112 21 0.795774715459477 1.06608859053106
"707" "AB" 2 1 112 21 0.99945325388133 1.11692146677011
"708" "AB" 2 1 112 21 1.00426769090986 1.1181230252825
"709" "AB" 2 1 112 21 1.26122334653172 1.18225248704296
"710" "AB" 2 1 112 21 1.55900224505666 1.21119486455083
"711" "AB" 2 1 112 21 1.59154943091895 1.21435826177176
"712" "AB" 2 1 112 21 1.99890650776266 1.25395100107235
"713" "AB" 2 1 112 21 2.52244669306345 1.18680965667125
"714" "AB" 2 1 112 21 3.11800449011332 1.11043242282145
"715" "AB" 2 1 112 22 0.316797914224418 0.877352845386036
"716" "AB" 2 1 112 22 0.397887357729738 0.954134122166983
"717" "AB" 2 1 112 22 0.50213384545493 1.05284214236624
"718" "AB" 2 1 112 22 0.630611673265862 1.05760191203696
"719" "AB" 2 1 112 22 0.633595828448835 1.05771246723216
"720" "AB" 2 1 112 22 0.795774715459477 1.06372077357402
"721" "AB" 2 1 112 22 0.99945325388133 1.10430930369772
"722" "AB" 2 1 112 22 1.00426769090986 1.10526871220426
"723" "AB" 2 1 112 22 1.26122334653172 1.15647416786725
"724" "AB" 2 1 112 22 1.55900224505666 1.19789412292343
"725" "AB" 2 1 112 22 1.59154943091895 1.20242131736971
"726" "AB" 2 1 112 22 1.99890650776266 1.25908319602619
"727" "AB" 2 1 112 22 2.52244669306345 1.22330078041801
"728" "AB" 2 1 112 22 3.11800449011332 1.18259617509628
"729" "AB" 2 1 112 23 0.316797914224418 0.872128819122055
"730" "AB" 2 1 112 23 0.397887357729738 0.910857467292529
"731" "AB" 2 1 112 23 0.50213384545493 0.960646014008251
"732" "AB" 2 1 112 23 0.630611673265862 1.01895970920656
"733" "AB" 2 1 112 23 0.633595828448835 1.02031416171195
"734" "AB" 2 1 112 23 0.795774715459477 1.09392414053769
"735" "AB" 2 1 112 23 0.99945325388133 1.13511396896306
"736" "AB" 2 1 112 23 1.00426769090986 1.13608759061562
"737" "AB" 2 1 112 23 1.26122334653172 1.18805162889869
"738" "AB" 2 1 112 23 1.55900224505666 1.22179418234726
"739" "AB" 2 1 112 23 1.59154943091895 1.22548223802884
"740" "AB" 2 1 112 23 1.99890650776266 1.27164154618043
"741" "AB" 2 1 112 23 2.52244669306345 1.19560601489315
"742" "AB" 2 1 112 23 3.11800449011332 1.10911111959691
"743" "AB" 2 1 112 24 0.316797914224418 0.900667624976446
"744" "AB" 2 1 112 24 0.397887357729738 0.928882135815297
"745" "AB" 2 1 112 24 0.50213384545493 0.965153979975154
"746" "AB" 2 1 112 24 0.630611673265862 1.03454715404412
"747" "AB" 2 1 112 24 0.633595828448835 1.03615894966356
"748" "AB" 2 1 112 24 0.795774715459477 1.12375466892807
"749" "AB" 2 1 112 24 0.99945325388133 1.14126023324181
"750" "AB" 2 1 112 24 1.00426769090986 1.14167401977863
"751" "AB" 2 1 112 24 1.26122334653172 1.16375859378491
"752" "AB" 2 1 112 24 1.55900224505666 1.20683560065128
"753" "AB" 2 1 112 24 1.59154943091895 1.21154391059472
"754" "AB" 2 1 112 24 1.99890650776266 1.27047261132934
"755" "AB" 2 1 112 24 2.52244669306345 1.19245233694085
"756" "AB" 2 1 112 24 3.11800449011332 1.10369967946654
"757" "AB" 2 1 112 25 0.316797914224418 0.90143066457712
"758" "AB" 2 1 112 25 0.397887357729738 0.947304804853805
"759" "AB" 2 1 112 25 0.50213384545493 1.00627941109763
"760" "AB" 2 1 112 25 0.630611673265862 1.02166789622664
"761" "AB" 2 1 112 25 0.633595828448835 1.02202532465174
"762" "AB" 2 1 112 25 0.795774715459477 1.04145036812831
"763" "AB" 2 1 112 25 0.99945325388133 1.08254761652469
"764" "AB" 2 1 112 25 1.00426769090986 1.08351904982337
"765" "AB" 2 1 112 25 1.26122334653172 1.13536629150023
"766" "AB" 2 1 112 25 1.55900224505666 1.18589175259905
"767" "AB" 2 1 112 25 1.59154943091895 1.1914141773958
"768" "AB" 2 1 112 25 1.99890650776266 1.26053225205236
"769" "AB" 2 1 112 25 2.52244669306345 1.1951407257011
"770" "AB" 2 1 112 25 3.11800449011332 1.12075401294645
"771" "AB" 2 1 112 26 0.316797914224418 0.879614524832522
"772" "AB" 2 1 112 26 0.397887357729738 0.94234450110687
"773" "AB" 2 1 112 26 0.50213384545493 1.02298853341246
"774" "AB" 2 1 112 26 0.630611673265862 1.05754292824416
"775" "AB" 2 1 112 26 0.633595828448835 1.05834552335484
"776" "AB" 2 1 112 26 0.795774715459477 1.10196389230312
"777" "AB" 2 1 112 26 0.99945325388133 1.13288276287872
"778" "AB" 2 1 112 26 1.00426769090986 1.13361360549245
"779" "AB" 2 1 112 26 1.26122334653172 1.17262006499181
"780" "AB" 2 1 112 26 1.55900224505666 1.20361181926026
"781" "AB" 2 1 112 26 1.59154943091895 1.20699921303252
"782" "AB" 2 1 112 26 1.99890650776266 1.24939546907212
"783" "AB" 2 1 112 26 2.52244669306345 1.19802487197012
"784" "AB" 2 1 112 26 3.11800449011332 1.13958779206263
"785" "AB" 2 1 112 27 0.316797914224418 0.863901991489715
"786" "AB" 2 1 112 27 0.397887357729738 0.911590614395005
"787" "AB" 2 1 112 27 0.50213384545493 0.972897872496999
"788" "AB" 2 1 112 27 0.630611673265862 1.03451144000397
"789" "AB" 2 1 112 27 0.633595828448835 1.03594253866083
"790" "AB" 2 1 112 27 0.795774715459477 1.11371798033268
"791" "AB" 2 1 112 27 0.99945325388133 1.12609178878574
"792" "AB" 2 1 112 27 1.00426769090986 1.12638427380681
"793" "AB" 2 1 112 27 1.26122334653172 1.14199475534419
"794" "AB" 2 1 112 27 1.55900224505666 1.18698738614265
"795" "AB" 2 1 112 27 1.59154943091895 1.19190507347471
"796" "AB" 2 1 112 27 1.99890650776266 1.25345431908061
"797" "AB" 2 1 112 27 2.52244669306345 1.19502804655119
"798" "AB" 2 1 112 27 3.11800449011332 1.12856472026905
"799" "AB" 2 1 112 28 0.316797914224418 0.848605617793398
"800" "AB" 2 1 112 28 0.397887357729738 0.912557478879308
"801" "AB" 2 1 112 28 0.50213384545493 0.994772334642354
"802" "AB" 2 1 112 28 0.630611673265862 1.01528614725675
"803" "AB" 2 1 112 28 0.633595828448835 1.01576262169035
"804" "AB" 2 1 112 28 0.795774715459477 1.04165741890815
"805" "AB" 2 1 112 28 0.99945325388133 1.08279640227446
"806" "AB" 2 1 112 28 1.00426769090986 1.08376882208054
"807" "AB" 2 1 112 28 1.26122334653172 1.13566871553231
"808" "AB" 2 1 112 28 1.55900224505666 1.18397284579656
"809" "AB" 2 1 112 28 1.59154943091895 1.18925247948926
"810" "AB" 2 1 112 28 1.99890650776266 1.25533180680692
