"subject" "radius" "number" "durationTest" "sample" "freq" "psesample"
"13539" "MP" 4 1 112 4 1.26122334653172 1.13557592087013
"13540" "MP" 4 1 112 4 1.55900224505666 1.17125715321708
"13541" "MP" 4 1 112 5 0.158398957112209 1.07189202354788
"13542" "MP" 4 1 112 5 0.251066922727465 1.03889489890206
"13543" "MP" 4 1 112 5 0.316797914224418 1.03721429880935
"13544" "MP" 4 1 112 5 0.397887357729738 1.0351410161284
"13545" "MP" 4 1 112 5 0.50213384545493 1.07180176015359
"13546" "MP" 4 1 112 5 0.630611673265862 1.11698402826707
"13547" "MP" 4 1 112 5 0.795774715459477 1.15130605804423
"13548" "MP" 4 1 112 5 0.99945325388133 1.19363187602285
"13549" "MP" 4 1 112 5 1.26122334653172 1.16617525003914
"13550" "MP" 4 1 112 5 1.55900224505666 1.13494172080033
"13551" "MP" 4 1 112 6 0.158398957112209 1.06614437204321
"13552" "MP" 4 1 112 6 0.251066922727465 1.03669879258577
"13553" "MP" 4 1 112 6 0.316797914224418 1.0509827168279
"13554" "MP" 4 1 112 6 0.397887357729738 1.06860416816293
"13555" "MP" 4 1 112 6 0.50213384545493 1.09183116205637
"13556" "MP" 4 1 112 6 0.630611673265862 1.12045710224031
"13557" "MP" 4 1 112 6 0.795774715459477 1.14028333192219
"13558" "MP" 4 1 112 6 0.99945325388133 1.16473297531933
"13559" "MP" 4 1 112 6 1.26122334653172 1.17502129539579
"13560" "MP" 4 1 112 6 1.55900224505666 1.18672486545997
"13561" "MP" 4 1 112 7 0.158398957112209 1.01640679878214
"13562" "MP" 4 1 112 7 0.251066922727465 1.04255250525069
"13563" "MP" 4 1 112 7 0.316797914224418 1.04880498911483
"13564" "MP" 4 1 112 7 0.397887357729738 1.05651840443875
"13565" "MP" 4 1 112 7 0.50213384545493 1.07428162563764
"13566" "MP" 4 1 112 7 0.630611673265862 1.09617377878696
"13567" "MP" 4 1 112 7 0.795774715459477 1.11796283552483
"13568" "MP" 4 1 112 7 0.99945325388133 1.14483303100571
"13569" "MP" 4 1 112 7 1.26122334653172 1.16103927782199
"13570" "MP" 4 1 112 7 1.55900224505666 1.1794748381158
"13571" "MP" 4 1 112 8 0.158398957112209 1.01911813938488
"13572" "MP" 4 1 112 8 0.251066922727465 1.05077481245051
"13573" "MP" 4 1 112 8 0.316797914224418 1.04388795040881
"13574" "MP" 4 1 112 8 0.397887357729738 1.03539193052929
"13575" "MP" 4 1 112 8 0.50213384545493 1.06560145614517
"13576" "MP" 4 1 112 8 0.630611673265862 1.10283296691374
"13577" "MP" 4 1 112 8 0.795774715459477 1.1155259794682
"13578" "MP" 4 1 112 8 0.99945325388133 1.13117896218713
"13579" "MP" 4 1 112 8 1.26122334653172 1.15022312652737
"13580" "MP" 4 1 112 8 1.55900224505666 1.17188698515671
"13581" "MP" 4 1 112 9 0.158398957112209 1.00351258315321
"13582" "MP" 4 1 112 9 0.251066922727465 1.03040981089042
"13583" "MP" 4 1 112 9 0.316797914224418 1.04493477344897
"13584" "MP" 4 1 112 9 0.397887357729738 1.06285358319129
"13585" "MP" 4 1 112 9 0.50213384545493 1.06473599293493
"13586" "MP" 4 1 112 9 0.630611673265862 1.06705595517242
"13587" "MP" 4 1 112 9 0.795774715459477 1.08282425559314
"13588" "MP" 4 1 112 9 0.99945325388133 1.10226967352945
"13589" "MP" 4 1 112 9 1.26122334653172 1.12747722472299
"13590" "MP" 4 1 112 9 1.55900224505666 1.15615229891854
"13591" "MP" 4 1 112 10 0.158398957112209 1.04887316528349
"13592" "MP" 4 1 112 10 0.251066922727465 1.05579394062001
"13593" "MP" 4 1 112 10 0.316797914224418 1.04668494679134
"13594" "MP" 4 1 112 10 0.397887357729738 1.03544758031263
"13595" "MP" 4 1 112 10 0.50213384545493 1.0687079076016
"13596" "MP" 4 1 112 10 0.630611673265862 1.10969935676804
"13597" "MP" 4 1 112 10 0.795774715459477 1.12679642271222
"13598" "MP" 4 1 112 10 0.99945325388133 1.14788047006665
"13599" "MP" 4 1 112 10 1.26122334653172 1.1687864141635
"13600" "MP" 4 1 112 10 1.55900224505666 1.19256815692393
"13601" "MP" 4 1 112 11 0.158398957112209 1.04742522532186
"13602" "MP" 4 1 112 11 0.251066922727465 1.05618393263373
"13603" "MP" 4 1 112 11 0.316797914224418 1.0475053134969
"13604" "MP" 4 1 112 11 0.397887357729738 1.03679888141405
"13605" "MP" 4 1 112 11 0.50213384545493 1.06285295409967
"13606" "MP" 4 1 112 11 0.630611673265862 1.09496310703931
"13607" "MP" 4 1 112 11 0.795774715459477 1.10995984133592
"13608" "MP" 4 1 112 11 0.99945325388133 1.12845376638154
"13609" "MP" 4 1 112 11 1.26122334653172 1.14646215562387
"13610" "MP" 4 1 112 11 1.55900224505666 1.16694775907267
"13611" "MP" 4 1 112 12 0.158398957112209 1.10024173657579
"13612" "MP" 4 1 112 12 0.251066922727465 1.03986515469904
"13613" "MP" 4 1 112 12 0.316797914224418 1.03979960994701
"13614" "MP" 4 1 112 12 0.397887357729738 1.03971875025897
"13615" "MP" 4 1 112 12 0.50213384545493 1.06868710097298
"13616" "MP" 4 1 112 12 0.630611673265862 1.10438893473463
"13617" "MP" 4 1 112 12 0.795774715459477 1.1233265330825
"13618" "MP" 4 1 112 12 0.99945325388133 1.14668031914436
"13619" "MP" 4 1 112 12 1.26122334653172 1.15891671749526
"13620" "MP" 4 1 112 12 1.55900224505666 1.1728363413375
"13621" "MP" 4 1 112 13 0.158398957112209 1.0192753767679
"13622" "MP" 4 1 112 13 0.251066922727465 1.06765449416888
"13623" "MP" 4 1 112 13 0.316797914224418 1.06078238430853
"13624" "MP" 4 1 112 13 0.397887357729738 1.0523045635486
"13625" "MP" 4 1 112 13 0.50213384545493 1.079164283441
"13626" "MP" 4 1 112 13 0.630611673265862 1.11226735043816
"13627" "MP" 4 1 112 13 0.795774715459477 1.12304727886362
"13628" "MP" 4 1 112 13 0.99945325388133 1.1363410523182
"13629" "MP" 4 1 112 13 1.26122334653172 1.15062075698722
"13630" "MP" 4 1 112 13 1.55900224505666 1.16686476211611
"13631" "MP" 4 1 112 14 0.158398957112209 1.07338699273514
"13632" "MP" 4 1 112 14 0.251066922727465 1.03473489526808
"13633" "MP" 4 1 112 14 0.316797914224418 1.04652505097624
"13634" "MP" 4 1 112 14 0.397887357729738 1.06107004936197
"13635" "MP" 4 1 112 14 0.50213384545493 1.08410002097683
"13636" "MP" 4 1 112 14 0.630611673265862 1.11248314248231
"13637" "MP" 4 1 112 14 0.795774715459477 1.13019114198887
"13638" "MP" 4 1 112 14 0.99945325388133 1.15202859066969
"13639" "MP" 4 1 112 14 1.26122334653172 1.16402527443865
"13640" "MP" 4 1 112 14 1.55900224505666 1.17767220882486
"13641" "MP" 4 1 112 15 0.158398957112209 1.04574782375314
"13642" "MP" 4 1 112 15 0.251066922727465 0.969385274960694
"13643" "MP" 4 1 112 15 0.316797914224418 1.0050484273794
"13644" "MP" 4 1 112 15 0.397887357729738 1.04904449555696
"13645" "MP" 4 1 112 15 0.50213384545493 1.08657238470304
"13646" "MP" 4 1 112 15 0.630611673265862 1.13282335953232
"13647" "MP" 4 1 112 15 0.795774715459477 1.13383040616608
"13648" "MP" 4 1 112 15 0.99945325388133 1.13507229287247
"13649" "MP" 4 1 112 15 1.26122334653172 1.14783103022394
"13650" "MP" 4 1 112 15 1.55900224505666 1.16234484544486
"13651" "MP" 4 1 112 16 0.158398957112209 1.08779342990747
"13652" "MP" 4 1 112 16 0.251066922727465 1.02506351617948
"13653" "MP" 4 1 112 16 0.316797914224418 1.0517704571365
"13654" "MP" 4 1 112 16 0.397887357729738 1.08471763974571
"13655" "MP" 4 1 112 16 0.50213384545493 1.09171165187657
"13656" "MP" 4 1 112 16 0.630611673265862 1.10033137140731
"13657" "MP" 4 1 112 16 0.795774715459477 1.11039941544887
"13658" "MP" 4 1 112 16 0.99945325388133 1.12281529534497
"13659" "MP" 4 1 112 16 1.26122334653172 1.14507835392991
"13660" "MP" 4 1 112 16 1.55900224505666 1.17040389435393
"13661" "MP" 4 1 112 17 0.158398957112209 1.07400059244174
"13662" "MP" 4 1 112 17 0.251066922727465 1.01136045680784
"13663" "MP" 4 1 112 17 0.316797914224418 1.01593375368033
"13664" "MP" 4 1 112 17 0.397887357729738 1.02157562960414
"13665" "MP" 4 1 112 17 0.50213384545493 1.06067158038084
"13666" "MP" 4 1 112 17 0.630611673265862 1.10885510139533
"13667" "MP" 4 1 112 17 0.795774715459477 1.11754856278727
"13668" "MP" 4 1 112 17 0.99945325388133 1.12826931173099
"13669" "MP" 4 1 112 17 1.26122334653172 1.15048081743364
"13670" "MP" 4 1 112 17 1.55900224505666 1.17574771341762
"13671" "MP" 4 1 112 18 0.158398957112209 1.03171844222244
"13672" "MP" 4 1 112 18 0.251066922727465 1.07340736311204
"13673" "MP" 4 1 112 18 0.316797914224418 1.04552031604526
"13674" "MP" 4 1 112 18 0.397887357729738 1.01111728824738
"13675" "MP" 4 1 112 18 0.50213384545493 1.04908909214702
"13676" "MP" 4 1 112 18 0.630611673265862 1.09588716649508
"13677" "MP" 4 1 112 18 0.795774715459477 1.12118930340834
"13678" "MP" 4 1 112 18 0.99945325388133 1.15239181819008
"13679" "MP" 4 1 112 18 1.26122334653172 1.15699850098715
"13680" "MP" 4 1 112 18 1.55900224505666 1.16223887400026
"13681" "MP" 4 1 112 19 0.158398957112209 1.0423403432002
"13682" "MP" 4 1 112 19 0.251066922727465 1.0644919293961
"13683" "MP" 4 1 112 19 0.316797914224418 1.06155090103304
"13684" "MP" 4 1 112 19 0.397887357729738 1.05792268323407
"13685" "MP" 4 1 112 19 0.50213384545493 1.07748411621557
"13686" "MP" 4 1 112 19 0.630611673265862 1.10159246243591
"13687" "MP" 4 1 112 19 0.795774715459477 1.11480858459945
"13688" "MP" 4 1 112 19 0.99945325388133 1.13110666442483
"13689" "MP" 4 1 112 19 1.26122334653172 1.13769064570315
"13690" "MP" 4 1 112 19 1.55900224505666 1.14518031220063
"13691" "MP" 4 1 112 20 0.158398957112209 1.03286872773742
"13692" "MP" 4 1 112 20 0.251066922727465 1.03142630124895
"13693" "MP" 4 1 112 20 0.316797914224418 1.03471335511636
"13694" "MP" 4 1 112 20 0.397887357729738 1.03876844941525
"13695" "MP" 4 1 112 20 0.50213384545493 1.04513718938153
"13696" "MP" 4 1 112 20 0.630611673265862 1.05298629676745
"13697" "MP" 4 1 112 20 0.795774715459477 1.0924930437537
"13698" "MP" 4 1 112 20 0.99945325388133 1.14121263850741
"13699" "MP" 4 1 112 20 1.26122334653172 1.15523410553677
"13700" "MP" 4 1 112 20 1.55900224505666 1.17118435014046
"13701" "MP" 4 1 112 21 0.158398957112209 1.02396593104259
"13702" "MP" 4 1 112 21 0.251066922727465 1.02946682751517
"13703" "MP" 4 1 112 21 0.316797914224418 1.03172135884215
"13704" "MP" 4 1 112 21 0.397887357729738 1.03450267533391
"13705" "MP" 4 1 112 21 0.50213384545493 1.05917123531856
"13706" "MP" 4 1 112 21 0.630611673265862 1.08957382317751
"13707" "MP" 4 1 112 21 0.795774715459477 1.09836944019967
"13708" "MP" 4 1 112 21 0.99945325388133 1.10921616714172
"13709" "MP" 4 1 112 21 1.26122334653172 1.13081863769332
"13710" "MP" 4 1 112 21 1.55900224505666 1.1553927203211
"13711" "MP" 4 1 112 22 0.158398957112209 1.04638447355913
"13712" "MP" 4 1 112 22 0.251066922727465 1.05130076064886
"13713" "MP" 4 1 112 22 0.316797914224418 1.03678438360111
"13714" "MP" 4 1 112 22 0.397887357729738 1.0188761654272
"13715" "MP" 4 1 112 22 0.50213384545493 1.0600082272319
"13716" "MP" 4 1 112 22 0.630611673265862 1.11070113851716
"13717" "MP" 4 1 112 22 0.795774715459477 1.14165847613745
"13718" "MP" 4 1 112 22 0.99945325388133 1.17983496644779
"13719" "MP" 4 1 112 22 1.26122334653172 1.17091148715823
"13720" "MP" 4 1 112 22 1.55900224505666 1.16076050387764
"13721" "MP" 4 1 112 23 0.158398957112209 1.07368651562679
"13722" "MP" 4 1 112 23 0.251066922727465 1.03831730492999
"13723" "MP" 4 1 112 23 0.316797914224418 1.04374481250057
"13724" "MP" 4 1 112 23 0.397887357729738 1.05044049072627
"13725" "MP" 4 1 112 23 0.50213384545493 1.08238573006595
"13726" "MP" 4 1 112 23 0.630611673265862 1.12175640862619
"13727" "MP" 4 1 112 23 0.795774715459477 1.12828724529993
"13728" "MP" 4 1 112 23 0.99945325388133 1.1363410523182
"13729" "MP" 4 1 112 23 1.26122334653172 1.1433917839214
"13730" "MP" 4 1 112 23 1.55900224505666 1.15141240640481
"13731" "MP" 4 1 112 24 0.158398957112209 1.06829515085931
"13732" "MP" 4 1 112 24 0.251066922727465 1.04538857809449
"13733" "MP" 4 1 112 24 0.316797914224418 1.0458439482934
"13734" "MP" 4 1 112 24 0.397887357729738 1.0464057185509
"13735" "MP" 4 1 112 24 0.50213384545493 1.07443596282333
"13736" "MP" 4 1 112 24 0.630611673265862 1.10898163410413
"13737" "MP" 4 1 112 24 0.795774715459477 1.11903854092983
"13738" "MP" 4 1 112 24 0.99945325388133 1.13144068644675
"13739" "MP" 4 1 112 24 1.26122334653172 1.12999507038358
"13740" "MP" 4 1 112 24 1.55900224505666 1.12835059696562
"13741" "MP" 4 1 112 25 0.158398957112209 1.0167980700212
"13742" "MP" 4 1 112 25 0.251066922727465 1.06476038106436
"13743" "MP" 4 1 112 25 0.316797914224418 1.06263871946238
"13744" "MP" 4 1 112 25 0.397887357729738 1.06002131852724
"13745" "MP" 4 1 112 25 0.50213384545493 1.0758926487433
"13746" "MP" 4 1 112 25 0.630611673265862 1.09545315457064
"13747" "MP" 4 1 112 25 0.795774715459477 1.11440219894963
"13748" "MP" 4 1 112 25 0.99945325388133 1.13777010022065
"13749" "MP" 4 1 112 25 1.26122334653172 1.14873112296839
"13750" "MP" 4 1 112 25 1.55900224505666 1.16119993194302
"13751" "MP" 4 1 112 26 0.158398957112209 1.05986587323893
"13752" "MP" 4 1 112 26 0.251066922727465 1.06760505158664
"13753" "MP" 4 1 112 26 0.316797914224418 1.05073823036308
"13754" "MP" 4 1 112 26 0.397887357729738 1.02993037221925
"13755" "MP" 4 1 112 26 0.50213384545493 1.07389597856854
"13756" "MP" 4 1 112 26 0.630611673265862 1.12808107127918
"13757" "MP" 4 1 112 26 0.795774715459477 1.14288889374144
"13758" "MP" 4 1 112 26 0.99945325388133 1.16114985331367
"13759" "MP" 4 1 112 26 1.26122334653172 1.1585742031336
"13760" "MP" 4 1 112 26 1.55900224505666 1.15564424934918
"13761" "MP" 4 1 112 27 0.158398957112209 1.05879783870175
"13762" "MP" 4 1 112 27 0.251066922727465 1.02774090265807
"13763" "MP" 4 1 112 27 0.316797914224418 1.0394522317214
"13764" "MP" 4 1 112 27 0.397887357729738 1.05389998513003
"13765" "MP" 4 1 112 27 0.50213384545493 1.09030846477185
"13766" "MP" 4 1 112 27 0.630611673265862 1.13517983147546
"13767" "MP" 4 1 112 27 0.795774715459477 1.13767849340554
"13768" "MP" 4 1 112 27 0.99945325388133 1.14075983535207
"13769" "MP" 4 1 112 27 1.26122334653172 1.14170308299734
"13770" "MP" 4 1 112 27 1.55900224505666 1.14277608275067
"13771" "MP" 4 1 112 28 0.158398957112209 1.05492965496585
"13772" "MP" 4 1 112 28 0.251066922727465 1.04275749227691
"13773" "MP" 4 1 112 28 0.316797914224418 1.04581309601987
"13774" "MP" 4 1 112 28 0.397887357729738 1.04958266044369
"13775" "MP" 4 1 112 28 0.50213384545493 1.07518610895098
"13776" "MP" 4 1 112 28 0.630611673265862 1.10674089338993
"13777" "MP" 4 1 112 28 0.795774715459477 1.11840961962639
"13778" "MP" 4 1 112 28 0.99945325388133 1.13279945571514
"13779" "MP" 4 1 112 28 1.26122334653172 1.13814676616072
"13780" "MP" 4 1 112 28 1.55900224505666 1.14422964674664
"13781" "MP" 4 1 112 29 0.158398957112209 1.08947372490583
"13782" "MP" 4 1 112 29 0.251066922727465 0.93705820792789
"13783" "MP" 4 1 112 29 0.316797914224418 0.986437522686658
"13784" "MP" 4 1 112 29 0.397887357729738 1.0473546192232
"13785" "MP" 4 1 112 29 0.50213384545493 1.07659752006918
"13786" "MP" 4 1 112 29 0.630611673265862 1.11263772114998
"13787" "MP" 4 1 112 29 0.795774715459477 1.11609144325312
"13788" "MP" 4 1 112 29 0.99945325388133 1.12035056236803
"13789" "MP" 4 1 112 29 1.26122334653172 1.1496329020969
"13790" "MP" 4 1 112 29 1.55900224505666 1.1829432882545
"13791" "MP" 4 1 112 30 0.158398957112209 1.03247047782268
"13792" "MP" 4 1 112 30 0.251066922727465 1.01492349113835
"13793" "MP" 4 1 112 30 0.316797914224418 1.03599801389597
"13794" "MP" 4 1 112 30 0.397887357729738 1.06199672901706
"13795" "MP" 4 1 112 30 0.50213384545493 1.09346320959479
"13796" "MP" 4 1 112 30 0.630611673265862 1.13224384539077
"13797" "MP" 4 1 112 30 0.795774715459477 1.13540654812495
"13798" "MP" 4 1 112 30 0.99945325388133 1.13930678307948
"13799" "MP" 4 1 112 30 1.26122334653172 1.15471036610236
"13800" "MP" 4 1 112 30 1.55900224505666 1.17223284905467
"13801" "MP" 4 2 56 1 0.158398957112209 0.895285861702089
"13802" "MP" 4 2 56 1 0.251066922727465 0.800215916993976
"13803" "MP" 4 2 56 1 0.316797914224418 0.800344869650327
"13804" "MP" 4 2 56 1 0.397887357729738 0.800503952891031
"13805" "MP" 4 2 56 1 0.50213384545493 0.841034955531641
"13806" "MP" 4 2 56 1 0.630611673265862 0.890987095808942
"13807" "MP" 4 2 56 1 0.795774715459477 0.938921362071356
"13808" "MP" 4 2 56 1 0.99945325388133 0.998033746797277
"13809" "MP" 4 2 56 1 1.26122334653172 0.981457309433246
"13810" "MP" 4 2 56 1 1.55900224505666 0.96260063558731
"13811" "MP" 4 2 56 2 0.158398957112209 0.86478592325718
"13812" "MP" 4 2 56 2 0.251066922727465 0.830365659861751
"13813" "MP" 4 2 56 2 0.316797914224418 0.832900648311312
"13814" "MP" 4 2 56 2 0.397887357729738 0.836027952463978
"13815" "MP" 4 2 56 2 0.50213384545493 0.856618696175383
"13816" "MP" 4 2 56 2 0.630611673265862 0.881995608940316
"13817" "MP" 4 2 56 2 0.795774715459477 0.923227676135728
"13818" "MP" 4 2 56 2 0.99945325388133 0.974074930284925
"13819" "MP" 4 2 56 2 1.26122334653172 0.937489272400033
"13820" "MP" 4 2 56 2 1.55900224505666 0.895870931677956
"13821" "MP" 4 2 56 3 0.158398957112209 0.834270698195628
"13822" "MP" 4 2 56 3 0.251066922727465 0.814701554869033
"13823" "MP" 4 2 56 3 0.316797914224418 0.827882404323551
"13824" "MP" 4 2 56 3 0.397887357729738 0.844143040636086
"13825" "MP" 4 2 56 3 0.50213384545493 0.874137322792926
"13826" "MP" 4 2 56 3 0.630611673265862 0.911103558321336
"13827" "MP" 4 2 56 3 0.795774715459477 0.924562048463719
"13828" "MP" 4 2 56 3 0.99945325388133 0.94115901570989
"13829" "MP" 4 2 56 3 1.26122334653172 0.932973857837089
"13830" "MP" 4 2 56 3 1.55900224505666 0.923662758654835
"13831" "MP" 4 2 56 4 0.158398957112209 0.852494318599434
"13832" "MP" 4 2 56 4 0.251066922727465 0.814701554869033
"13833" "MP" 4 2 56 4 0.316797914224418 0.811555849722792
"13834" "MP" 4 2 56 4 0.397887357729738 0.807675131146497
"13835" "MP" 4 2 56 4 0.50213384545493 0.856527870754063
"13836" "MP" 4 2 56 4 0.630611673265862 0.916736075407814
"13837" "MP" 4 2 56 4 0.795774715459477 0.914333119438173
"13838" "MP" 4 2 56 4 0.99945325388133 0.911369801777707
"13839" "MP" 4 2 56 4 1.26122334653172 0.896064073802758
"13840" "MP" 4 2 56 4 1.55900224505666 0.878652906731088
"13841" "MP" 4 2 56 5 0.158398957112209 0.863419489910603
"13842" "MP" 4 2 56 5 0.251066922727465 0.836026591961915
"13843" "MP" 4 2 56 5 0.316797914224418 0.815522179266803
"13844" "MP" 4 2 56 5 0.397887357729738 0.790226783944384
"13845" "MP" 4 2 56 5 0.50213384545493 0.8330213793215
"13846" "MP" 4 2 56 5 0.630611673265862 0.88576326805154
"13847" "MP" 4 2 56 5 0.795774715459477 0.918105165875073
"13848" "MP" 4 2 56 5 0.99945325388133 0.95798909142522
"13849" "MP" 4 2 56 5 1.26122334653172 0.934164078215205
"13850" "MP" 4 2 56 5 1.55900224505666 0.907061722406761
"13851" "MP" 4 2 56 6 0.158398957112209 0.817007450113304
"13852" "MP" 4 2 56 6 0.251066922727465 0.751684351716602
"13853" "MP" 4 2 56 6 0.316797914224418 0.767326082945167
"13854" "MP" 4 2 56 6 0.397887357729738 0.786622601252561
"13855" "MP" 4 2 56 6 0.50213384545493 0.847816694055086
"13856" "MP" 4 2 56 6 0.630611673265862 0.923234909955601
"13857" "MP" 4 2 56 6 0.795774715459477 0.94085622673645
"13858" "MP" 4 2 56 6 0.99945325388133 0.96258677855557
"13859" "MP" 4 2 56 6 1.26122334653172 0.960179225577381
"13860" "MP" 4 2 56 6 1.55900224505666 0.957440492260954
"13861" "MP" 4 2 56 7 0.158398957112209 0.833457821498606
"13862" "MP" 4 2 56 7 0.251066922727465 0.844437292015814
"13863" "MP" 4 2 56 7 0.316797914224418 0.826820755624503
"13864" "MP" 4 2 56 7 0.397887357729738 0.80508800673498
"13865" "MP" 4 2 56 7 0.50213384545493 0.842633630288488
"13866" "MP" 4 2 56 7 0.630611673265862 0.888906461759586
"13867" "MP" 4 2 56 7 0.795774715459477 0.926333052157162
"13868" "MP" 4 2 56 7 0.99945325388133 0.972487404420519
"13869" "MP" 4 2 56 7 1.26122334653172 0.964590128924188
"13870" "MP" 4 2 56 7 1.55900224505666 0.955606512901305
"13871" "MP" 4 2 56 8 0.158398957112209 0.886702162022248
"13872" "MP" 4 2 56 8 0.251066922727465 0.865321965864688
"13873" "MP" 4 2 56 8 0.316797914224418 0.822453910984796
"13874" "MP" 4 2 56 8 0.397887357729738 0.769569470400522
"13875" "MP" 4 2 56 8 0.50213384545493 0.833383030581271
"13876" "MP" 4 2 56 8 0.630611673265862 0.912029590055941
"13877" "MP" 4 2 56 8 0.795774715459477 0.933275554298056
"13878" "MP" 4 2 56 8 0.99945325388133 0.959476009840187
"13879" "MP" 4 2 56 8 1.26122334653172 0.953475308507947
"13880" "MP" 4 2 56 8 1.55900224505666 0.946649157304042
"13881" "MP" 4 2 56 9 0.158398957112209 0.824601357508746
"13882" "MP" 4 2 56 9 0.251066922727465 0.821282978302538
"13883" "MP" 4 2 56 9 0.316797914224418 0.813371872595075
"13884" "MP" 4 2 56 9 0.397887357729738 0.803612288193253
"13885" "MP" 4 2 56 9 0.50213384545493 0.859470302768369
"13886" "MP" 4 2 56 9 0.630611673265862 0.928312107754264
"13887" "MP" 4 2 56 9 0.795774715459477 0.960643082408009
"13888" "MP" 4 2 56 9 0.99945325388133 1.00051353753991
"13889" "MP" 4 2 56 9 1.26122334653172 0.978312927997238
"13890" "MP" 4 2 56 9 1.55900224505666 0.953058427037006
"13891" "MP" 4 2 56 10 0.158398957112209 0.815369505013547
"13892" "MP" 4 2 56 10 0.251066922727465 0.84882231163673
"13893" "MP" 4 2 56 10 0.316797914224418 0.833381007085152
"13894" "MP" 4 2 56 10 0.397887357729738 0.814331746385325
"13895" "MP" 4 2 56 10 0.50213384545493 0.846797232174588
"13896" "MP" 4 2 56 10 0.630611673265862 0.886809084698835
"13897" "MP" 4 2 56 10 0.795774715459477 0.936191569678141
"13898" "MP" 4 2 56 10 0.99945325388133 0.99708989312046
"13899" "MP" 4 2 56 10 1.26122334653172 0.958975013560489
"13900" "MP" 4 2 56 10 1.55900224505666 0.915617093112575
"13901" "MP" 4 2 56 11 0.158398957112209 0.849875677937038
"13902" "MP" 4 2 56 11 0.251066922727465 0.792827596998309
"13903" "MP" 4 2 56 11 0.316797914224418 0.801788090050422
"13904" "MP" 4 2 56 11 0.397887357729738 0.812842257629239
"13905" "MP" 4 2 56 11 0.50213384545493 0.844694099244619
"13906" "MP" 4 2 56 11 0.630611673265862 0.883949670456855
"13907" "MP" 4 2 56 11 0.795774715459477 0.912715592082372
"13908" "MP" 4 2 56 11 0.99945325388133 0.948189635156575
"13909" "MP" 4 2 56 11 1.26122334653172 0.943124026736065
"13910" "MP" 4 2 56 11 1.55900224505666 0.937361598795786
"13911" "MP" 4 2 56 12 0.158398957112209 0.873591867540634
"13912" "MP" 4 2 56 12 0.251066922727465 0.842801434567124
"13913" "MP" 4 2 56 12 0.316797914224418 0.839039417120015
"13914" "MP" 4 2 56 12 0.397887357729738 0.834398381068437
"13915" "MP" 4 2 56 12 0.50213384545493 0.85784283205197
"13916" "MP" 4 2 56 12 0.630611673265862 0.886736775649614
"13917" "MP" 4 2 56 12 0.795774715459477 0.937013918004547
"13918" "MP" 4 2 56 12 0.99945325388133 0.999015530077518
"13919" "MP" 4 2 56 12 1.26122334653172 0.953357672501629
"13920" "MP" 4 2 56 12 1.55900224505666 0.901419170282757
"13921" "MP" 4 2 56 13 0.158398957112209 0.825176301948809
"13922" "MP" 4 2 56 13 0.251066922727465 0.801249082965721
"13923" "MP" 4 2 56 13 0.316797914224418 0.825278638730954
"13924" "MP" 4 2 56 13 0.397887357729738 0.854922848567241
"13925" "MP" 4 2 56 13 0.50213384545493 0.881746819767716
"13926" "MP" 4 2 56 13 0.630611673265862 0.914805828548759
"13927" "MP" 4 2 56 13 0.795774715459477 0.927660687387893
"13928" "MP" 4 2 56 13 0.99945325388133 0.94351325843042
"13929" "MP" 4 2 56 13 1.26122334653172 0.927368493417996
"13930" "MP" 4 2 56 13 1.55900224505666 0.909002872297312
"13931" "MP" 4 2 56 14 0.158398957112209 0.849698646213351
"13932" "MP" 4 2 56 14 0.251066922727465 0.84245187765449
"13933" "MP" 4 2 56 14 0.316797914224418 0.769890526697232
"13934" "MP" 4 2 56 14 0.397887357729738 0.680374768070786
"13935" "MP" 4 2 56 14 0.50213384545493 0.778712302628485
"13936" "MP" 4 2 56 14 0.630611673265862 0.899907683959328
"13937" "MP" 4 2 56 14 0.795774715459477 0.934095398811988
"13938" "MP" 4 2 56 14 0.99945325388133 0.976255580052838
"13939" "MP" 4 2 56 14 1.26122334653172 0.947505319446489
"13940" "MP" 4 2 56 14 1.55900224505666 0.914800204629963
"13941" "MP" 4 2 56 15 0.158398957112209 0.846888525766929
"13942" "MP" 4 2 56 15 0.251066922727465 0.73846863883056
"13943" "MP" 4 2 56 15 0.316797914224418 0.764505897427777
"13944" "MP" 4 2 56 15 0.397887357729738 0.796626922258968
"13945" "MP" 4 2 56 15 0.50213384545493 0.84365727682373
"13946" "MP" 4 2 56 15 0.630611673265862 0.901619496247248
"13947" "MP" 4 2 56 15 0.795774715459477 0.928979619107175
"13948" "MP" 4 2 56 15 0.99945325388133 0.962720035614033
"13949" "MP" 4 2 56 15 1.26122334653172 0.95535022243038
"13950" "MP" 4 2 56 15 1.55900224505666 0.946966625855451
"13951" "MP" 4 2 56 16 0.158398957112209 0.829512433406995
"13952" "MP" 4 2 56 16 0.251066922727465 0.820319172624817
"13953" "MP" 4 2 56 16 0.316797914224418 0.839597934430094
"13954" "MP" 4 2 56 16 0.397887357729738 0.863381297964692
"13955" "MP" 4 2 56 16 0.50213384545493 0.877832235904751
"13956" "MP" 4 2 56 16 0.630611673265862 0.895642189572099
"13957" "MP" 4 2 56 16 0.795774715459477 0.92170265534966
"13958" "MP" 4 2 56 16 0.99945325388133 0.953840338875396
"13959" "MP" 4 2 56 16 1.26122334653172 0.953269893093351
"13960" "MP" 4 2 56 16 1.55900224505666 0.952620977417286
"13961" "MP" 4 2 56 17 0.158398957112209 0.906484033135747
